Reference|Sample|Age|Age_sigma|Latitude|Longitude|Location|GeodynamicContext|SiO2|TiO2|Al2O3|Cr2O3|FeOT|MnO|MgO|CaO|Na2O|K2O|NiO|P2O5|Nb|Ta|Rb|Pressure|Fe2_FeT|SiO2_Primary|TiO2_Primary|Al2O3_Primary|Cr2O3_Primary|Fe2O3_Primary|FeO_Primary|MnO_Primary|MgO_Primary|CaO_Primary|Na2O_Primary|K2O_Primary|NiO_Primary|P2O5_Primary|T_OL|T_p|OL_Mg|F_AFM|Pi|Pf|Residual_Mineralogy
BARNES STEPHEN 1985|s.TXB43|2700|0|48.47|-81.4|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / UPPER SOUPERGROUP|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|47.79|0.45|9.44||11.98|0.23|20.28|9.14|0.47|0.19||0.02|5|||1|0.9|47.332863004936|0.423539305820276|8.8786022795191|0|1.25031480501202|10.5962607186056|0.22467028711051|22.055110673027|8.59991383359272|0.441471755025111|0.178467305222917|0|0.018786032128728|1462.88438620605|1614.91622107742|0.924253751237536|0.392200515883758|5.5|2.5|Harzburgite
LA FLECHE  et al., 1992|s.8724|2700|0|48.25|-79.025|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / BLAKE RIVER GROUP|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|51.2|0.43|16.6||8.6|0.17|9.38|11.88|1.18|0.05||0.03|1|0.6|0.04|1|0.9|49.965684076009|0.376400053478604|14.4785786304671|0|0.83248023214938|8.14099522270143|0.171089037494592|14.5469437057678|10.3901167358189|1.02801628667749|0.043560012147351|0|0.026136007288411|1323.52184702486|1423.26705000594|0.908961686716197|0.279969531932419|3.2|0.9|Harzburgite
BICKLE  et al., 1996|s.SL713|2700|0|-20|30|ZIMBABWE CRATON_ARCHEAN / BULAWAYAN SUPERGROUP / BELINGWE GREENSTONE BELT / BEND FORMATION|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|49.67|1.16|9.79|0.07|11.81|0.21|9.08|12.9|1.55|1.17||0.1|9.4|4.5||1|0.9|47.3218049217261|0.791176178142071|6.62494902361412|0.05599453877951|0.882657292386284|10.7997031555538|0.19780222243426|22.6537677761551|8.77529120105098|1.04259688643427|0.786992488469735|0|0.067264315253824|1483.26868000544|1629.78953006373|0.925251105378627|0.393196005331191|5.8|3|Garnet Peridotite
FAN  and KERRICH  1997|s.P1|2700|0|48.6|-80.5|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / PYKE HILL FLOW|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|46|0.343|6.25||10.53|0.175|29.5|6.31|0.372|0.109||0.033|2.57|0.671||1|0.9|47.5061985271687|0.441716759908795|8.05532521178946|0|1.51929567168492|10.5775408722852|0.197495190767424|22.9063650864381|8.12861141906338|0.483058110997257|0.141541220695433|0|0.04285192920137|1478.76288991731|1636.04711030838|0.926840062488588|0.443015471118272|5.8|2.5|Harzburgite
FAN  and KERRICH  1997|s.P5|2700|0|48.6|-80.5|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / PYKE HILL FLOW|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|46.7|0.423|8||11.43|0.197|23.7|8.43|0.417|0.154||0.033|4.21|0.532||1|0.9|47.2898302531776|0.454129969587094|8.59378531961774|0|1.36652624614419|10.5671802557096|0.203377972729959|21.8225379690642|9.05272504336245|0.448694050899313|0.165704757406461|0|0.035508162301385|1459.57144306729|1609.12184018869|0.92385449379756|0.38708388619437|5.5|2.5|Harzburgite
PUCHTEL et al., 2004|s.ALX04|2700|0|48.47|-81.4|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / UPPER SOUPERGROUP|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.4|0.369|7.98||11.43|0.2|24.6|8.01|0.06|0.03||0.02||||1|0.9|46.6669777750364|0.408324808574759|8.83551376314247|0|1.40925939449825|10.8113205372773|0.211169862170682|22.6695049975958|8.8658670243856|0.066579183992044|0.033289591996022|0|0.022193061330681|1469.32685716016|1630.17970055701|0.925977524393145|0.394848344423209|5.7|3|Harzburgite
PUCHTEL et al., 2004|s.ALX14|2700|0|48.47|-81.4|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / UPPER SOUPERGROUP|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.9|0.361|7.34||10.89|0.18|25.8|7.71|0.01|0.02||0.02||||1|0.9|47.5321027956884|0.424004370394836|8.62906531058076|0|1.42805313746797|10.525756854102|0.195006793502634|22.1477267562162|9.05927352182123|0.01180209204519|0.02360418409038|0|0.02360418409038|1458.04437012339|1617.22115398847|0.924924294970435|0.410994553206648|5.6|2.7|Harzburgite
PUCHTEL et al., 2004|s.PH13|2700|0|48.6|-80.5|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / PYKE HILL FLOW|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.5|0.41|8.27||10.89|0.19|24.1|8.28|0.49|0.07||0.02||||1|0.9|46.9812668261452|0.473943445263764|9.57115426903961|0|1.40471961578743|10.4098449397734|0.20364158291393|20.7057710467506|9.57632159898994|0.568853398128796|0.081264771161257|0|0.023218506046073|1441.36085806388|1581.17181974727|0.921456459281047|0.339264082839972|5|2.5|Harzburgite
PUCHTEL et al., 2004|s.PH14|2700|0|48.6|-80.5|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / PYKE HILL FLOW|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.6|0.409|8.38||11.16|0.18|23.5|8.52|0.45|0.07||0.02||||1|0.9|46.8520205710082|0.456037705153121|9.35190899383599|0|1.386910791527|10.5313041461172|0.189984765371141|21.1243687834168|9.50348696338943|0.503314400150927|0.078293351134589|0|0.022369528895597|1447.99573302225|1591.67287485991|0.922299056005428|0.347134645823397|5.2|3|Harzburgite
PUCHTEL et al., 2004|s.PH23|2700|0|48.6|-80.5|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE / PYKE HILL FLOW|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.4|0.351|7.07||10.89|0.17|27.5|6.51|0.32|0.13||0.02||||1|0.9|47.087885621632|0.427985479381234|8.62784013104982|0|1.48439307523564|10.7323710630243|0.1878200802068|22.934509648534|7.94061246675377|0.392566763698681|0.159480247752589|0|0.024535422731168|1478.96543524365|1636.7436703913|0.926367000661079|0.420388315050105|6|2.5|Harzburgite
ARNDT et al., |s.A2 M2|2700|0|48.6|-80.5|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.9|0.31|7.32|0.28|11.1|0.21|26.1|7.59|0.7|0.1||||||1|0.9|46.8618603287919|0.36346004675191|8.591832754056|0.312457730182723|1.4535660843479|10.6258754634271|0.225448314111181|21.7194494975933|8.90319610440423|0.824996966792054|0.117856709541722|0|0|1465.93622873677|1606.55055876697|0.923482029138432|0.368274423444322|5.4|3|Harzburgite
ARNDT et al., |s.A2 M3|2700|0|48.6|-80.5|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.7|0.29|7.28|0.2|11.3|0.2|26|7.69|0.69|0.09||||||1|0.9|46.6018096346118|0.333799646482859|8.38709708913819|0.22055770813642|1.4517445361865|10.7679838561236|0.213343596113701|22.2668526008131|8.85493109840895|0.797817130063552|0.104063103921333|0|0|1474.68822169897|1620.18371550456|0.924763059229065|0.377841363462846|5.6|3|Harzburgite
ARNDT et al., |s.B4 M2|2700|0|48.6|-80.5|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|46|0.28|6.71|0.21|10.8|0.19|27.9|6.73|0.26|0.11||||||1|0.9|47.4054849412496|0.34118933022853|8.18319982929422|0.24129468865279|1.47154297392213|10.5870277597566|0.208947549270333|22.9040019476428|8.20358522969044|0.318834311016462|0.134891439276196|0|0|1478.16567881045|1635.9886180643|0.92683704045807|0.441215367458392|6|2.9|Harzburgite
ARTH et al., 1977|s.A1|2701.5|3.5|48.2|-80.1|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|44|0.26|6.79|0.3|10.5|0.19|26|7|0.38|0.13||||||1|0.9|46.9793695777645|0.326570988325212|8.53775452618012|0.355792526766147|1.47436610790111|10.619785161877|0.215631988066949|22.0498305340044|8.79638997623204|0.480222103716362|0.164286509166124|0|0|1467.90791222613|1614.78477103995|0.924436238182658|0.389942980765151|5.5|2.9|Harzburgite
ARTH et al., 1977|s.A2|2701.5|3.5|48.2|-80.1|SUPERIOR PROVINCE_ARCHEAN / ABITIBI GREENSTONE BELT / SOUTHERN ABITIBI VOLCANIC ZONE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|43.6|0.28|6.9|0.23|10.7|0.19|24.8|7.2|0.66|0.09||||||1|0.9|46.7478577393581|0.339893712005503|8.38375765219219|0.267167002914584|1.44993695395576|10.7245379130517|0.213279290964506|22.2152198260015|8.74367005542515|0.804918271635254|0.109761582495717|0|0|1473.99619071926|1618.89994370257|0.924625550981975|0.381211592437223|5.6|3|Harzburgite
BARRIE et al., 1991|s.84-219|2704.5|2.5|48.4176|-81.7925|SUPERIOR PROVINCE_ARCHEAN / KAMISKOTIA GABBROIC COMPLEX|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.8|0.43|15.25||8.97|0.18|8.96|11.8|1.54|0.3||0.01||||1|0.9|48.9139261877592|0.371723649719045|13.1226540068126|0|0.856185848253995|8.75884574460099|0.185802173348777|16.0131317299288|10.1884893693392|1.32293599295433|0.257714803822273|0|0.008590493460742|1358.99094955886|1461.43625490076|0.912762632887633|0.283299638115748|3.4|1.1|Harzburgite
LESHER and ARNDT  1995|s.90266|2710|10|-31.2|121.67|WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|46|0.328|7.22|0.431|10.9|0.18|27.1|7.53|0.06|0.01||0.02|1|1.4||1|0.9|47.0741225534063|0.396191866832947|8.73085230219792|0.490785372852554|1.47211458507027|10.5699098771839|0.195893390963294|21.8608336372121|9.09990074328011|0.072930447333756|0.012155074555626|0|0.024310149111252|1458.59840034776|1610.0765740499|0.924053799065131|0.386199188194637|5.5|2.9|Harzburgite
THEBAUD et al., 2012|s.SUDD003-288.7|2783.5|33.5|-28.75|121.23|WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - AGNEW-WILUNA GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|50.21|0.59|12.23|0.19|9.079|0.21|13.77|10.38|3.17|0.04||0.05||1.76||1|0.9|50.0244861018887|0.579188257354441|12.0006524879549|0.187956843181719|0.989675786965527|8.18320436878888|0.209514661060693|14.4386549448136|10.1883971802672|3.10997358763371|0.039242568929132|0|0.049053211161415|1348.18597497925|1420.43365186598|0.911370424948007|0.250555241499406|3.1|0.9|Harzburgite
VAN KRANENDONK et al., 2013|s.193911|2792|0|-26.95|118.525|WEST AUSTRALIAN CRATON / YILGARN CRATON / WEST YILGARN SUPERTERRANE / MURCHISON DOMAIN - LITTLE GAP SUITE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.923|0.279|12.036||9.62|0.192|13.123|10.643|0.886|0.057||0.013|0.6|||1|0.9|50.0306149492022|0.263659617589966|11.3499951667012|0|1.00668242050591|9.07208374729345|0.196654628312565|17.1297185635572|10.0502275444641|0.834437174751985|0.053682752777498|0|0.012243434843991|1373.76990163125|1490.26206124014|0.913184705453285|0.323492877232755|3.7|0.8|Harzburgite
MAIER et al., 2013|s.12-PTP-03|2795|45|64.24|29.1|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.3|0.54|10.6||10.81|0.195|15.8|10.04|0.78|0.299||0.035|9.29|1.12|0.09|1|0.9|47.2705041747051|0.51963367379691|10.1838953192201|0|1.15207677360472|10.1393649441347|0.200609411883971|19.810282517401|9.65511128588619|0.74815716472758|0.286793579812239|0|0.03357115482752|1427.26449238118|1558.60850735045|0.919696521891546|0.322846922397422|4.6|2|Harzburgite
MAURICE  et al., 2003|s.51|2795|85|60|-70.5|SUPERIOR PROVINCE_ARCHEAN / FARIBAULT-THURY COMPLEX GREENSTONE BELTS / TREMPE GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|43.81|0.3|6.41||10.41|0.17|27.98|6.17|0.51|0.11||0.02|2.5|0.6||1|0.9|46.7973857853441|0.395288566611863|8.45338107745053|0|1.5359672470868|10.7939528633772|0.197747312561957|22.8437827460108|8.13262203429263|0.677242042663631|0.146071813123528|0|0.026558511477005|1482.03786269845|1634.49776008357|0.926077956244115|0.406086332642023|5.9|2.5|Harzburgite
MAURICE  et al., 2003|s.52|2795|85|60|-70.5|SUPERIOR PROVINCE_ARCHEAN / FARIBAULT-THURY COMPLEX GREENSTONE BELTS / TREMPE GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|44.41|0.3|6.18||10.35|0.17|27|6.81|0.49|0.06||0.02|2|0.5||1|0.9|47.4809604298391|0.384726918002868|7.9332097332871|0|1.48495856573658|10.567610584963|0.194916458256628|22.4806628792645|8.73693148937204|0.632721475835588|0.077476099081909|0|0.025825366360636|1472.71525098493|1625.49502125371|0.925775569890152|0.423811608820691|5.7|2.6|Harzburgite
PAPUNEN  et al., 2009|s.176TOH 93-|2800|0|64.2398|29.0857|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.5|0.552|13.2||9.57|0.213|9.75|11.6|1.92|0.176||0.054|1.37|6|0|1|0.9|48.827462346304|0.472872182842272|11.2546752851378|0|0.904708726183095|9.25251749692069|0.218262915254938|17.3170800557879|9.9231509966222|1.63358064665035|0.149744892609616|0|0.045944455687041|1387.74285533236|1495.07846361621|0.914999720262166|0.296893118166412|3.7|1.1|Harzburgite
PAPUNEN  et al., 2009|s.176TOH 93-1|2800|0|64.2398|29.0857|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.5|0.552|13.2||9.57|0.213|9.75|11.6|1.92|0.176||0.054|1.37|6|0|1|0.9|48.827462346304|0.472872182842272|11.2546752851378|0|0.904708726183095|9.25251749692069|0.218262915254938|17.3170800557879|9.9231509966222|1.63358064665035|0.149744892609616|0|0.045944455687041|1387.74285533236|1495.07846361621|0.914999720262166|0.296893118166412|3.7|1.1|Harzburgite
PAPUNEN  et al., 2009|s.20TTT 96-1|2800|0|64.2813|29.0524|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / KUHMO GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.3|0.525|7.32||11.2|0.188|25.8|7.61|0.14|0.072||0.197|9.14|21|0|1|0.9|46.6732876751193|0.60662524896322|8.46479421288363|0|1.44414231246076|10.7689320132928|0.202183862973854|22.5692012864387|8.79620054392419|0.162466010151835|0.083553948078087|0|0.228612885713654|1470.33293687547|1627.69217366869|0.925771752278913|0.394363472893228|5.7|3|Harzburgite
FERLITO et al., 2009|s.12997|2850|50|66.78|32|BALTIC SHIELD - ARCHEAN / BELOMORIAN PROVINCE - GREENSTONE BELTS / KOVDOZERO NAPPE (TANAELV BELT) / UPPER KALIKORVA SEQUENCE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|47.32|0.58|11.4||12.591|0.27|14.48|10.59|1.23|0.12||0.02|6|1.6|0.086|1|0.9|46.2696381565174|0.454985349494436|8.90717549795028|0|1.08799354261357|10.939935788785|0.252408670154325|22.7283200972293|8.2941024731095|0.956563300510855|0.093323248830327|0|0.015553874805055|1481.00998275173|1631.63752588762|0.925591739445444|0.374905688916389|5.8|3|Garnet Peridotite
MANIKYAMBA et al., 2012|s.SIG-240|2850|0|13.14|76.04|DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / SIGEGUDDA GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|50.14|0.62|10.78||11.45|0.17|9.22|12|2.01|0.53||0.13|15.5|3|0.21|1|0.9|47.8783895728318|0.428159921165811|7.38716847059711|0|0.866707865633971|10.5500538651279|0.161054331112734|22.644009274178|8.26550560667283|1.36932273269157|0.361065198172406|0|0.088563161815873|1482.85839118975|1629.54756813673|0.926132267246473|0.431219097511647|5.7|2.5|Harzburgite
PUCHTEL et al., 2007|s.8802/4B|2855|5|61.9|36.5|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / VODLOZERO TERRANE / VOLOTSK SUITE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|46|0.324|7.58||11.43|0.18|24.4|7.86|0.79|0.1||0.13|1.7|0.843|0.049|1|0.9|46.9531690726666|0.354716500776416|8.3037186848472|0|1.39409631091064|10.7055155504582|0.188310923401442|22.3733212610265|8.60748379266198|0.867193768204259|0.10977136306383|0|0.142702771982979|1475.72838986756|1622.82948570843|0.925064126498714|0.393848881346959|5.7|3|Harzburgite
PUCHTEL et al., 2007|s.8804/3A|2855|5|61.9|36.5|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / VODLOZERO TERRANE / VOLOTSK SUITE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.5|0.314|7.23||11.43|0.18|25.3|7.91|0.55|0.13||0.14||||1|0.9|46.5520224730754|0.350301591449403|8.07096343587953|0|1.42142382585862|10.8130783342288|0.19020059574231|22.8573283450029|8.82691168442913|0.615577247419088|0.145500076662693|0|0.156692390252131|1481.85891587935|1634.8331641051|0.926524963857176|0.403658279527254|5.9|3.4|Harzburgite
MAIER et al., 2013|s.81-PTP-03|2885|65|65.25|29.2|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / SUOMUSSALMI GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|47.1|0.67|9.93||11.1|0.195|13.6|10.8|1.14|0.089||0.042|1.5|1.26|0.08|1|0.9|48.0547304360001|0.580909309007201|8.57967990136404|0|1.06218342308783|10.3119701447266|0.194978169014111|20.7696982358085|9.35122730200947|0.981801974854158|0.076649452422825|0|0.036171651705153|1443.56560992382|1582.77741890037|0.921190788553|0.360625412102369|5|2|Harzburgite
HOLLINGS and KERRICH  1999|s.NDC87-06A|2950|50|51.1|-94|SUPERIOR PROVINCE_ARCHEAN / UCHI SUBPROVINCE / RED LAKE  GREENSTONE BELT / BALL ASSEMBLAGE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|50.82|0.35|10.49||11.38|0.25|13.06|11.21|0.81|0.31||0.04||1.68|0.1|1|0.9|48.8781021307959|0.272215198964662|8.12081871300369|0|0.97459071972529|10.1433580239317|0.235730542216193|21.7779863438427|8.70310982893174|0.624320417117519|0.238937443588186|0|0.030830637882347|1456.86830634311|1608.01083154172|0.924642285726823|0.449694668894629|5.5|2|Harzburgite
TOMLINSON et al., 1999|s.KYT188|2953|50|48.8|-91.6|SUPERIOR PROVINCE_ARCHEAN / WABIGOON GREENSTONE BELT / CENTRAL WABIGOON GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|46.92|0.73|12.66||10.5|0.17|9.86|12.24|1.4|0.03||0.06||2.3|0.14|1|0.9|47.4119020346183|0.592210537723822|10.2120597827118|0|0.937944281731173|10.0786717459841|0.171896829223997|19.4863779331851|9.91104801501072|1.12553313807741|0.024118567244516|0|0.048237134489032|1421.72468650098|1550.41401919288|0.918978441317692|0.308789220068366|4.4|2|Harzburgite
HOLLINGS and KERRICH  1999|s.MU95-6|3000|0|59.42|-97.75|SUPERIOR PROVINCE_ARCHEAN / WABIGOON GREENSTONE BELT / CENTRAL WABIGOON GREENSTONE BELT / MCGRUER ASSEMBLAGE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|50.25|0.42|16.33||8.77|0.16|9.06|11.62|2.17|0.22||0.03||1.29|0.07|1|0.9|49.2117163466875|0.363530830059026|14.0781777449544|0|0.83900978769938|8.33192004254839|0.161801843781583|14.881915187356|10.0482756312703|1.86839921935791|0.189422962331217|0|0.025830403954257|1342.56251406328|1432.01917678832|0.911205293968986|0.265588375867727|3.2|1.1|Harzburgite
POLAT et al., 2009|s.499705MA|3080|0|64.7467|-49.8589|NORTH ATLANTIC CRATON_ARCHEAN / GREENLAND - IVISAARTOQ GREENSTONE BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.7|0.6|13||11.97|0.23|9.5|13.3|1.23|0.16||0.05|2|1.61|0.11|1|0.9|46.4558328652732|0.417370998708685|8.97645785237964|0|0.913436308525483|10.8157683593491|0.215691962542463|21.9877028684886|9.22875511234435|0.844756886831837|0.109887074709832|0|0.034339710846823|1465.47112244563|1613.23773953441|0.924025179567775|0.351008628789384|5.5|3.5|Garnet Peridotite
HUSSAIN  et al., 1982|s.24|3190|0|12.7|76.29|DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / HOLENAR(A)SIPUR SCHIST BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|47.21|0.23|10.44||8.765|0.31|20.16|8.42|0.95|0.07||1.22||||1|0.9|49.5954639398255|0.2784177769134|12.6758350872286|0|1.18571479699805|8.20495891362573|0.331663053358619|14.7962489424843|10.2044858172919|1.15662995029473|0.085225364758559|0|1.4853563572206|1343.75223622254|1429.78268520254|0.909744999104636|0.296202727300389|3.3|1|Harzburgite
SMITHIES et al., 2005|s.180201|3380|140|-21.4674|120.145|WEST AUSTRALIAN CRATON / PILBARA CRATON / PILBARA SUPERGROUP / EURO BASALT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|48.581|0.537|15.375||8.86|0.148|10.45|11.291|0.82|0.018||0.038|7|1.3|-0.1|1|0.9|49.2947045760812|0.492494159174467|14.0569300059283|0|0.898947194520864|8.51526275903087|0.152610602638032|15.443248005834|10.3458817395007|0.748784457738598|0.01643673199914|0|0.03469976755374|1338.33680483343|1446.6434046134|0.910675906526884|0.283738454631814|3.4|1|Harzburgite
SMITHIES et al., 2005|s.96048540D|3380|140|-21|119|WEST AUSTRALIAN CRATON / PILBARA CRATON / PILBARA SUPERGROUP / SULPHURE SPRINGS FORMATION|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|49.09|1|9.36||11.62|0.17|11.15|11.05|1.97|0.57||0.09|8|2.9|0.2|1|0.9|47.9532877167517|0.738295466153796|6.86813788270297|0|0.942172910294401|10.5570304812627|0.161923914941122|22.7202012683234|8.13973927637983|1.43758396725643|0.415950691033587|0|0.06567642490004|1484.69791270834|1631.43632243751|0.926292613289026|0.433974965047454|5.7|2.5|Harzburgite
PUCHTEL et al., 1993|s.8804/3B|3391|76|61.9|36.5|BALTIC SHIELD - ARCHEAN / KARELIAN PROVINCE - GREENSTONE BELTS / VODLOZERO TERRANE / VOLOTSK SUITE|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|45.8|0.35|8.28||11.6|0.18|24.7|7.96|0.8|0.11||0.13|1.6|1.1||1|0.9|46.2479120451224|0.384484602535211|9.10269648922594|0|1.42032540665634|10.8043241689716|0.187335417880268|21.9596793311777|8.7471868654734|0.88158128689014|0.121217426947394|0|0.143256959119648|1470.55682116805|1612.53971750012|0.923926852646264|0.353442932799103|5.5|3|Harzburgite
CLOETE 1999|s.MC1802C2|3495|5|-25.77|31|KAAPVAAL CRATON_ARCHEAN / BARBERTON GREENSTONE BELT / ONVERWACHT GROUP / KOMATI FORMATION|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|51.65|0.67|9.99|0.07|11.547|0.186|8.54|12.64|2.82|0.59||0.01|12|3||1|0.9|48.1552513351163|0.446853724303953|6.60752305009293|0.055118241977726|0.843674156433134|10.576044601216|0.174363190287691|22.4842704096892|8.40798031270583|1.85437343814609|0.387971747697232|0|0.006575792333851|1485.82061368904|1625.5845707852|0.925458510930365|0.419089258157605|5.7|2|Garnet Peridotite
HUSSAIN  and NAQVI  1983|s.S978|3500||12.7|76.29|DHARWAR CRATON_ARCHEAN / WESTERN DHARWAR CRATON / HOLENAR(A)SIPUR SCHIST BELT|ARCHEAN CRATON (INCLUDING GREENSTONE BELTS)|52.39|0.68|12.27||9.842|0.01|9.2|12.55|2.4|0.25||0.04||||1|0.9|49.9832364107094|0.540984483415055|9.7074261167451|0|0.863104872246553|9.26686977054404|0.00985761049481|17.5367000048139|9.96869850413722|1.89423544406884|0.197316192090504|0|0.031570590734481|1393.49852487373|1500.71660898474|0.915031190636043|0.316109363849204|3.7|0.8|Harzburgite
